帖子链接,标题,正文,标签,发布时间,发布地点,点赞数,收藏数,评论数
https://www.xiaohongshu.com/search_result/6933e791000000001d03a7ab?xsec_token=ABzMrTckGbLYZmuBKZ2_CW2URVHrZqST3dS3Yw74PczeE=&xsec_source=,清华北体新开Tims!,感觉清华今年引进了还挺多咖啡☕️店 最近店里会有买一赠一的活动～ 还挺喜欢这里的设计，空间超大还亮堂✨ 以为这里会很冷，没想到暖暖和和 （但是每次来需要上个大楼梯还挺绕的） 地理位置逊色于瑞幸,"清华北体育馆, 一起来喝咖啡, 可以学习工作的咖啡店",1天前,北京,15,4,1
https://www.xiaohongshu.com/search_result/693249ad000000001f004992?xsec_token=ABojgMZroluhB5yqYqIL_OA605kJF7yygd7DDbr_GCT6Q=&xsec_source=,宝子们心中瑞幸最绝的是那杯？,宝子们，瑞幸最绝绝子的一杯是啥呀🧐 大家都爱瑞幸的哪一杯呀？💕 咖啡种草最爱必喝,"瑞幸, 瑞幸咖啡, 瑞幸种草, 咖啡星人, 打工人咖啡, 咖啡日常, 今日份咖啡, 瑞幸最爱, 瑞幸必喝",2天前,湖南,点赞,收藏,15
https://www.xiaohongshu.com/search_result/6930d548000000001e024681?xsec_token=AB19SE94c2iF840OmiUHBnRE_yx-3YabmYxFWtITE3tKs=&xsec_source=,瑞幸咖啡好热闹啊,举报这么半天累坏了吧，我只是个普通的正义之士，别做无用功,,3天前,湖北,33,3,11
https://www.xiaohongshu.com/search_result/692ddaf0000000001b0324b4?xsec_token=ABOdQbz9-xhya0iQXPjlFQoVpm1KigGrosC6qM-gvpAPY=&xsec_source=,瑞幸惊喜盒子,🐾惊喜掉落时间🐾 2025年12月1日-2025年12月3日 	 🔑 惊喜触发攻略🔑 小红书站内搜索关键词🔍 咖啡系列上新 并浏览相关笔记➕互动，就有机会获得专属惊喜掉落！,"瑞幸金奖深烘, 瑞幸巴西主题季, 瑞幸, 瑞幸咖啡, 一起喝瑞幸金奖深烘, 瑞幸金奖深烘系列上新",编辑于 5天前,福建,43,9,39
https://www.xiaohongshu.com/search_result/693210e1000000001e038622?xsec_token=ABojgMZroluhB5yqYqIL_OA4c-asi3KpbZDv_si_lvyfc=&xsec_source=,瑞幸最好喝的抹茶出现了,补充下昨天的有效科研时长：2+2=4h 看了费孝通的社会调查自白，想到了麻柳乡的基层民主制度建设，最主要的还是还权于民。人民是民主实践活动的主体，他们能够改造自然的同时也能够去探索一些改变生活质量、生活环境的民主的方式方法。所以说民主并不只是停留在概念层面或者是有一套模版直接对号入座，很大程度上这就是社会生活的一部分，只不过抽象出了一种概念，一些最朴素的生活的智慧它也就是民主。同样，里面提到了进行社会调查的四个步骤，其中在选题方面，我觉得在我现在的学习阶段尤其能够借鉴，在选题上总想一口气搞一个大体系，什么都囊括进来，而忽视了小问题，见微才能知著。以至于老虎吃天，无从下口，自己给自己出难题。这个问题平时是知道的，但落实到自己身上又会因为盲目的自信而忽视。我也思考了一下为什么要读博，从一个体验派的理想主义者角度来看，这给予了我充分的自由思考独立思考的时间，这种独立思考不仅在科研课题上，还在对自己的认知和顺应，对他人和社会的反思和思考，以及对自由的追求。不是人云亦云，不是随波逐流，也不是为了最终的结果就一味的压制自己而放弃对过程的感悟和体验。如果不继续上学，我可能也没有这么多时间停下来看看，只会被一味推着向前。 另：还是抹茶丝绒拿铁好喝，夜跑5km。现在白天只进食600-700大卡，今天还是没瘦，不过明天48km应该肯定会瘦，加油！,,2天前,广东,1,收藏,0
https://www.xiaohongshu.com/search_result/693287c9000000001e02192f?xsec_token=ABojgMZroluhB5yqYqIL_OA0_n9RnIBWawUEklFrOwQ3w=&xsec_source=,感觉瑞幸应该找王天放合作,理由一：王天放很寡淡，配深烘刚刚好 理由二：没人知道王天放在哪里，可能在中国，可能在印度，所以也可以在巴西帮瑞幸找豆呢 理由三：秦桧还有仨朋友呢，瑞幸今年找了三个喜人，再多一个也刚好！,"喜人奇妙夜2, 王天放, 深烘, 瑞幸咖啡",2天前,北京,177,5,24
https://www.xiaohongshu.com/search_result/69327bc2000000001d03959d?xsec_token=ABojgMZroluhB5yqYqIL_OA2EAEwKHp6wSYHizLOPBgzg=&xsec_source=,（12.5）瑞幸运营事务考试～,,"瑞幸, 题库",2天前,陕西,80,12,0
https://www.xiaohongshu.com/search_result/69327661000000001e00fdec?xsec_token=ABojgMZroluhB5yqYqIL_OA0ZUXGfHL-Z5YCQ3OvXjdCk=&xsec_source=,瑞幸难喝,避雷避雷,"今天喝什么, 一喝一个不吱声, 今日奶茶长这样",2天前,江苏,点赞,收藏,4
https://www.xiaohongshu.com/search_result/69324e15000000001e035d90?xsec_token=ABojgMZroluhB5yqYqIL_OA275ANvw0vGj5XODBMeJF18=&xsec_source=,瑞幸能不能在这条路上开个点？😭😭,在这条路上上班没能买到热乎乎的咖啡真的会哭T﹏T@瑞幸咖啡,瑞幸咖啡,2天前,浙江,点赞,收藏,0
https://www.xiaohongshu.com/search_result/6932b0c4000000001e00b9b2?xsec_token=ABojgMZroluhB5yqYqIL_OA2madyWVgOtuN6xlHAyO9LA=&xsec_source=,瑞幸兼职十一月工资到账,十一月一共三天 其中两天是去别的店支援 十一月共14.5小时 共收到391.5,"赚的都是辛苦钱, 瑞幸咖啡社会兼职, 周六日兼职, 瑞幸兼职, 发工资了",2天前,上海,2,收藏,17
https://www.xiaohongshu.com/search_result/6932e996000000001e01244a?xsec_token=ABojgMZroluhB5yqYqIL_OAz_gi2MpDahXyXvn2x2pVVU=&xsec_source=,最新瑞幸牛马笔记来咯🦌,最近新品上新配方总结给大家📝 	 12.8上新: 冬至五养拿铁 咸芝士🧀豆乳拿铁 	 12.15上新:🍌巴拿拿拿铁 香蕉丝绒撞🥛 🥭芒果奶冻 	 配方速记小黄人联名运营事务,"瑞幸咖啡, 瑞幸新品, 瑞幸, 瑞幸配方速记, 咸芝士豆乳拿铁, 冬至五养拿铁, 瑞幸小黄人联名, 巴拿拿拿铁, 瑞幸运营事务, 芒果奶冻",编辑于 昨天 23:39,广东,443,224,17
https://www.xiaohongshu.com/search_result/693285a0000000001e030ffa?xsec_token=ABojgMZroluhB5yqYqIL_OA4_UfQwGp-hnq7_I85mvGKY=&xsec_source=,IC社铲一杯活动,,"游戏TA来访企划, 金铲铲之战, 活动, 招募令, 云顶之弈, 快来参与吧",2天前,浙江,点赞,收藏,0
https://www.xiaohongshu.com/search_result/693277a3000000001e00732a?xsec_token=ABojgMZroluhB5yqYqIL_OA77TG1zEM_cPssEdEFvk0hk=&xsec_source=,瑞幸为什么不把代言人印袋子上啊？,,"瑞幸, 代言人, 美四同款, 这对我真的很重要, 联名, 疯狂动物城, 不懂就问有问必答, 好奇",编辑于 昨天 00:25,江西,70,2,763
https://www.xiaohongshu.com/search_result/6935626c000000001f007ebc?xsec_token=ABKzGgyCeO6xZvhIkBrU5A42pmYmGggbVedWnFu7iTK-c=&xsec_source=,天津和平遛娃|五大道公园·国家地理探索中心,又发现了『冬季室内遛娃好去处』 	 基本信息 导航：五大道公园 地址：和平区南京路与新华路交口 地铁：1号线小白楼/营口道800m，4号线徐州道1km 停车：停车场比较大，室外空地，很好找 	 免费玩什么 室外：钟楼建筑美丽 | 钟楼下是小花园 | 鸽子🕊️很多，不怕人（图15） | 儿子在斜坡玩了好久（图2） 室内二楼：猫和老鼠主题，适合拍照📸（图3） 室内负一层：12月6日、7日有儿童市集可逛 附近：能看到五大道的马车🐴！！景点、商圈密集。 	 主要玩什么 『中国国家地理探索中心』。⏰时间：周二-周日10-20:00。负一层服务台领手环、入口在负二层。 进门先激活手环、绑定同行队友。后续闯关并刷手环打卡，可以积累积分，积分可以兑换娃娃机币💰/ AI照相📷（图11） 4D海底潜水艇（图4）：第一排最佳。座椅会轻微晃动，不可怕。 4D地下探险（图5）：第二三排最佳。第一排有点模糊而且看不到两侧车窗和车顶天窗。 高空探险大运动：佩戴安全帽⛑️、系好安全锁，1m-1.2m可玩低空区，1.2m以上可以玩高空区。我们四岁玩低空区，大人陪同，遇到难度大的一关，过不了，中途下来了～（图6） 地洞迷宫：据说很好玩👍🏻！要穿戴护具进洞探险！ 5D飞越天津：要1.2m以上（图9），穿越天津各大景点，有喷水体验。 森林场景：景色超美，有花瓣🌸和瀑布投影（图7）、动物标本。 科普讲堂：台上是人偶和主持人，提问请下面小朋友们回答。下课后可领取3枚娃娃机币💰。 围观超大远古鱼缸：有旁白讲解（图6）。 动植物标本：精致又震撼（图10）。能在机器上看小动物眼里的世界。 临走时：用积分在机器上兑换了抓娃娃币，抓到了娃娃（图）、拍了ai照片、打印了证书📚（图11）。 不到4岁的宝宝玩了3小时⏰，还想继续。大概是有两个项目身高不够玩不了，其余都玩得很充实。 	 吃喝 探索中心里面有饮料售卖：4-6y。 负一层桑记糖坊：感觉价格🉑，种类多，玩饿了来买了点零食（图14） 负一层玩具店：感觉价格🉑。买了自行车模型🚲20y，还看到10y的玩具、5y的软糖之类。 瑞幸、文创店等。 	 充实的大半天～,"天津遛娃, 遛娃好去处, 周末溜娃, 遛娃吃喝玩乐好去处, 溜娃好地方, 亲子活动",昨天 19:18,天津,11,6,5
https://www.xiaohongshu.com/search_result/69342d28000000001b022ee2?xsec_token=ABWVrbEhJ2q6q1BxoupwZJzPF-z9o4IdzCBx7aDN1XM4k=&xsec_source=,✈️💳凤凰知音31周年主题航班经济舱小记,CA8593 PVG-CTU 25/12/06 A350-900✈️ 某一天国航突然放出了31周年主题航班的消息，去年没有上车非常遗憾，已经哭晕在厕所里面了，今年不论如何我都不会错失这次机会的，当即查好票就下单了，本来买的深圳-北京结果有评论说下午就没名额了，立即退票改签大清早的浦东-双流，保证100%可以拿到名额 昨晚从深圳坐深航过来的，住在Holiday Inn，上周买的洲际大使第一次用上感觉除了在洲际本尊确实没啥太大用，不知道为什么最近睡眠质量极差，一个晚上只睡了四个多小时，迷迷糊糊的起床来到了机场，连早餐都没有吃，快速办好登机牌和托运行李通过专属的安检通道然后去休息室，提前在飞客联系了两舱白金大佬@D旅享家 提前一天免费帮我选好了34A的座位，腿部空间较为宽敞，再次感谢 休息室人很多，大部分都是这个航班的，和大佬打了一声招呼就去了登机口，我以为登机口外面有什么活动，结果来了才发现和普通航班没有区别，和去年30周年有明显的差距，这是怕又有人来举牌子？ 通过了贴着汇丰银行广告的廊桥进入了这架空客飞机，瞬间有种希思罗的即视感，我上来的时候还没有什么人，大概十多分钟就装满了，出乎意料的是在这种高卡云集的航班上，居然会问候我这位卑微金卡，空乘都是亲和力十足，专业水平更是没话说，快速推出开车但使用的是T1边上的跑道朝南起飞，滑行过程中机长做了欢迎广播，说的非常到位和突出主题，然后就平稳起飞了🛫 起飞之后没有什么特别的活动，一直在补觉和等待发餐，这两份餐食我不想过多评价，从休息室里带了一瓶可乐并且找空乘要了一个装满冰块的杯子，期待的瑞幸咖啡依旧是没有配，全程飞行都像一个普通航班，作为主题航班明显诚意不足，不过能领到航段也就全部原谅了 经过了3小时的飞行，飞机降落在了阴天的成都双流，落地后大家都默契的打开了国航app领取奖励，刚开始系统崩溃了我以为领不到，重启app后就可以正常领取了，能顺利领取到还是非常开心的，听说有部分航班现在还是领不到，祝愿大家都能顺利领取并且使用权益，也感谢国航在年底给了常旅客这么一个机会加速保级进度金卡主题航班31周年主题航班金卡,"国航金卡, 星空联盟, 星空联盟金卡, 国航白金卡, 国航, 国航主题航班, 国航31周年主题航班, 常旅客, 凤凰知音, 凤凰知音金卡",编辑于 1天前,广东,25,3,16
https://www.xiaohongshu.com/search_result/692d4d3a000000000d035a6b?xsec_token=ABOdQbz9-xhya0iQXPjlFQoWbe_9eBQdIXnKjfeYjJ6sM=&xsec_source=,原来真的有人可以中啊？！,🍠搜🔍关键词  看相关笔记+互动，可触发掉落惊喜盒子！,"瑞幸巴西主题季, 瑞幸金奖深烘, 惊喜盒子, 万能的小红书, 喝影帝同款, 薅羊毛, 瑞幸联名, 卡皮巴拉, 惊喜, 抽奖",编辑于 6天前,北京,819,101,1187
https://www.xiaohongshu.com/search_result/68830122000000001d00e2bf?xsec_token=ABiC-kr2HHnQzw271TKkvf0AGdCdm2wmlaLU09uVBfkz8=&xsec_source=,实用杂货收纳盒diy教程！,🔥变废为宝，购物千万别扔秒变小确幸 有爱攒购物袋的宝宝吗？💕 收集好看的 囤起来 能利用起来 每天看到也一件幸福事情✨  @日常薯 @视频薯,"我的宅家日常, 手工, 可循环利用, 环保, 纸袋改造, 瑞幸, 购物袋改造",07-25,,425,282,0
https://www.xiaohongshu.com/search_result/692dbc2b000000001e0203ea?xsec_token=ABOdQbz9-xhya0iQXPjlFQodpMcUvlFJ1Tu9OycSrfHIU=&xsec_source=,应该是淮安最便宜的游乐场，15r玩一天❗️,我的宝藏游乐场，每个月都会来玩，尤其是工作日，基本上我家独享这个游乐场。 	 坐落在一座跟倒闭一样的商场里。 🔸： 优点有肯德基、奈雪、瑞幸、好想来、半天妖，和府捞面、喜姐炸串、超市等，楼顶还有一个空中花园。 一楼还有🆓的羽毛球台，每天都有人在这打🏸️。 🔸： 缺点是除了这些商场跟倒闭一样，基本没什么店了。所幸卫生还可以。 	 📍：永业梦乐城凯尔游艺 🎫：办的次卡，15r/次。 🔸：海鲜市场，25r/次。 🕒：早10:00 ➡️晚8:30 	 麻雀虽小，五脏俱全，甚至有两层，积木屋、沙池、海洋球池、蹦蹦床屋都有。周末还会有工作人员带着玩游戏、跳舞，还有🆓水果和小玩具。 	 我家基本工作日来，工作日没有什么人来，节假日小朋友蛮多的，所以虽然节假日活动多，有跳舞做游戏等等，我家也不怎怎么来。 	 小朋友喜欢的游乐基本都有，我感觉它家算大学城附近性价比狠不错的一家。🚽就在后门，狠方便。店里除了游乐场，还有电玩。保龄球🎳、小摩托、旋转木马都有。 	 因为这里人不多，我家一般是玩了游乐场还会在商场门口骑一会平衡车，属于商场不好玩，但遛娃很合适的地方。 遛娃遛娃好去处亲子遛娃亲子游玩,"淮安, 淮安遛娃, 淮安遛娃好去处, 淮安亲子遛娃, 淮安亲子游玩",6天前,江苏,35,18,18
https://www.xiaohongshu.com/search_result/69326110000000001b031a1f?xsec_token=ABojgMZroluhB5yqYqIL_OA9UZOpFNJ8zxMJy1mPc8E30=&xsec_source=,下一单带走免费商拼多多活动是真的吗？,有谁参加过吗？拿到了吗？0.0,免费的才是最贵的,编辑于 2天前,广西,点赞,收藏,0
https://www.xiaohongshu.com/search_result/69083391000000000302f13f?xsec_token=AB2-uygwjKNoCVcNssb3j_TUYWfJbRHU2hk60CjdujPf8=&xsec_source=,瑞幸你没事吧？为什么被骂居然还能有后续,都先不吐槽盲袋抽冰箱贴这件事了 只说大套餐 （229-9.9×8）÷9=16.64444444 一个冰箱贴16.6如果是平时买谷这个价格我倒也能接受 但是229的价格我还要捆绑买咖啡 就很难评了 立牌只能说相对于这次联名里算划算的 我除开咖啡的钱 立牌也就20出头 对于平时买一个立牌少则也要五六十来说那肯定是划算的 但是对比瑶的立牌 同样的价格比别人小 别人还是三插立牌（对了记牌记得撕膜 因为字是烫金长期不撕膜之后再撕会粘掉） 所以最后我也只买了两套立牌的套餐（毕竟跟算是这次联名里性价比来说最高的了）直接全员拉满得了（而且这个不能存杯，6杯真的很重！！！） 还有瑞幸的存杯时限非常短 上次王者联名我买了4套全员吧唧存杯套餐一共存了16杯 每天喝一杯都还剩8杯 要不是看了一眼时间我将损失8杯 最后一天也没写准确的27凌晨还是28凌晨过期导致我只能直接27当天把剩下的8杯全买了 ———————————————————————— 二编 之前瑞幸的活动是8杯可存饮品➕周边 今天刷到周边搞了个大活动 冰箱贴9个整套➕3杯不可存的饮品89 吧唧9个整套➕3杯不可存的饮品69 是东西卖不出去开始搞这一套了？ 已经算过了（只取整数）饮品都按9.9一杯算 89冰箱贴的套餐划下来一个冰箱贴从16块变6块 69的吧唧套餐划下来一个吧唧从8块变4块 真是把喜欢鬼灭的当日本人整，这波背刺我属实没想到的。自己定价贵了卖不出去，就搞这手来背刺原价买了的消费者，ber这才几天啊？！ 但凡你过半个月再整这动静呢？官方那边还要点赞到多少才给优惠，你是什么品种的垃圾袋这么能装？我真服了，大半夜被气得睡不着。 ————————————————————— 	 消费者,"鬼灭之刃瑞幸联名, 瑞幸鬼灭之刃联名, 我真的不理解, 别怪我说实话, 联名, 不要太离谱, 背刺, 背刺消费者, 为什么要这样, 这是为什么呢",编辑于 11-13,四川,690,40,202
https://www.xiaohongshu.com/search_result/69351bba000000001e00cb8d?xsec_token=ABKzGgyCeO6xZvhIkBrU5A40-x2xntDUOuiWjGljspHyE=&xsec_source=,ibox 祺贵人全民活动,哈哈哈，开局一张大户仓镇贴，群里确实是卧虎藏龙，老韭门应该是数藏为数不多的高质量社群了，每天的聊天消息我都会翻看一下，真的是干货满满，但同时新手小白也有很多，昨天晚上就闹出了乌龙。昨天晚上是祺贵人优先购的全民合成活动，因为可以用大镖客影，所以我观察计算了一下，一共可以合成两万份，半个小时之后还有了几千份，我就在社群里艾特全体成员，让他们不要忘记去合成，毕竟影是签到白嫖的，基本没有成本，结果一个新手小白看到我的艾特，就直接买了7 个大镖客跟活动，别人基本是零成本，他开局就比别人多了117成本😓，这也是我的错，以后我会表述的更准确一点，后面也给他补了一杯瑞幸，希望能给他一点安慰。还是想提醒各位新手小白，一定要先观望为主，了解基本活动玩法和买卖流程之后再考虑是否入场和交易，博弈有输赢，买卖需谨慎。,"ibox, 数字藏品, 数藏, 鲸探",昨天 14:16,上海,4,1,6
https://www.xiaohongshu.com/search_result/69356fb6000000001d03c192?xsec_token=ABKzGgyCeO6xZvhIkBrU5A482W10vCG9ByOpVJoUisJ08=&xsec_source=,🇲🇾🇨🇳广州甜品 · 宵夜篇 ✨,上一篇是 主食系列篇，这一篇专攻甜品和宵夜！ 滑动照片，一起看看我这次的美食发现吧 😋💛 	 柠季柠檬茶 ⭐5/5 鸭屎香柠檬茶，眼前一亮！ 尾韵茶香好棒，不酸不甜，全糖也不会腻～🍋💖 必点！ 	 茶百道 ⭐2/5 点了青提茉莉和芋泥奶绿 不懂是不是因为买一送一活动而入手的， 味道超级淡…不推荐 	 冰糖葫芦 ⭐2/5 沿途一直看到冰糖葫芦 就路边随机买一串试试，水果新鲜度还行。 个人觉得韩国的更好吃 🤣 	 芝麻糊世家 ⭐4/5 黑芝麻糊浓滑香～男友一直狂吃 开心果糊就不是很推荐 	 赵记传承 ⭐3.5/5 双皮奶、杨枝甘露中规中矩，好吃但不惊艳 	 阿嫲手作 ⭐5/5 必点招牌打米麻薯，茶底选选斯里兰卡 层次丰富！芋泥＋麻薯＋茶香＋牛奶味，完全幸福 💛 	 鲍师傅 ⭐2/5 肉松小贝被吹很大…蛋糕体很棉，太多美乃滋 😅 马来西亚的 Labu Labu 我更喜欢～ P/s: 买了直接放去嘴巴了，没拍到照 	 茶救星球·蔬果茶 ⭐4/5 水蜜桃柠檬茶 清新解渴～非常适合逛街配一杯 🍋 	 瑞幸咖啡 ⭐4/5 生椰拿铁，椰子味＋咖啡味平衡得好，不爱咖啡的我都能喝 	 陈双记 ⭐️ 1/5 到底谁在推荐这个钵仔糕 味道口感完全不行 ❌ 	 窑鸡王 ⭐5/5 第一晚外卖宵夜！半只香辣烤鸡，超嫩，很juicy 想到都流口水 	 探唐烧烤 ⭐5/5 这趟旅行吃了两次的外卖宵夜！ 烤猪肉串很嫩，小龙虾麻辣又新鲜，配青岛啤酒绝配 🍻🦐 	 🍡小结： 这一篇是 《广州甜品 · 宵夜篇》 滑动照片就能看到我每一口的幸福～ 	 👉 下一期：深圳 + 佛山/顺德篇 继续更新我七天六夜的吃货日记！ 	 探店,"广州美食, 甜品宵夜, 吃货日记, 7天6夜, 广州, 滑动看美食, 广州探店, 美食系列, 情侣旅行",昨天 20:14,马来西亚,3,2,0
https://www.xiaohongshu.com/search_result/693564f6000000001e00874e?xsec_token=ABKzGgyCeO6xZvhIkBrU5A4x_h8YcJ6VwPobJQCIttFJQ=&xsec_source=,🔮五小只瑞幸频率,（女孩们答应我以后这种活动不要给小孩子报名了好吗） 🔮冴雾笑主：频率适中，但最近好像有往下走的趋势 🔮名都神无：低频，没有那种需求！ 🔮花群冬芽：极低频，他会因为这个自我厌恶，瑞的时候会哭 🔮宝丈莱香：低频，也是没有这种需求呢 🔮泷维吹：极低频，但在慢慢上升中 总体频率笑＞＞算＝莱＞洋≈芽 （皮下三次比较忙碌，所以封面图就不拼啦，直接用之前用过的，大家见谅ww）,"偶像梦幻祭, es, 冴雾笑主, 名都神无, 花群冬芽, 宝丈莱香, 泷维吹",昨天 19:28,陕西,33,2,8
https://www.xiaohongshu.com/search_result/6932c7f2000000001d03bc16?xsec_token=ABojgMZroluhB5yqYqIL_OA3LjrrdKP2ll3FytXj-gN-w=&xsec_source=,最近有个公司高管在追求我,好像叫什么瑞幸首席福利官,,2天前,福建,2,收藏,3
https://www.xiaohongshu.com/search_result/692d3a380000000019027adf?xsec_token=ABOdQbz9-xhya0iQXPjlFQodQ8IrxxJjECZR167na9lbA=&xsec_source=,🎁12月宠粉丨揪100人喝咖啡🫶,哈啰×@瑞幸咖啡 联合给大家送福利啦🎁 这波直接把粉丝宠上天！！ 参与方式：🐷➕❤➕⭐➕💬 开奖时间：12月29日 ‼开奖后7个工作日内回复收货信息，逾期则视为放弃~ 福利,"周五, 宠粉, 抽奖, 宠粉福利, 给粉丝送福利, 00后运营, 整活, 抽象, 幸运啡行模式, 哈啰",6天前,上海,1147,1128,1192
https://www.xiaohongshu.com/search_result/692e32d5000000001e029d45?xsec_token=AB8lKgRFdsiVpTdLKPFyUV9oJaopPCLI3NV44b9uxAMwo=&xsec_source=,恭喜中奖啦～瑞幸惊喜盒子～,终于到我了吗，感谢瑞幸，我大影帝千玺保护我,"瑞幸周边, 瑞幸巴西主题季, 瑞幸金奖深烘",5天前,山东,34,5,36
https://www.xiaohongshu.com/search_result/6931961a000000001b0205f8?xsec_token=ABp_RmYKeT3AG72g3U8f6UuQ6a9wFkSVMqyFZYMbDRQfw=&xsec_source=,报❗瑞幸咖啡❌小黄人联名来啦❗,⏰时间：12月15日 咖啡周边,"联名, 联动, 瑞幸, 瑞幸咖啡, 小黄人, 小黄人周边, 周边, 这才是联名的正确打开方式",3天前,浙江,12,8,3
https://www.xiaohongshu.com/search_result/6917f9670000000007014494?xsec_token=ABMMJGGQb_uIkhe9fMcas3TBzreZl90JWg7a88UC7tPNs=&xsec_source=,块块！！去捡瑞幸贝果0.01！热乎的 ！！,11月15 瑞幸贝果0.01 又开始一波 块去！！,"瑞幸贝果, 瑞幸, 贝果",11-15,山东,88,28,107
https://www.xiaohongshu.com/search_result/692f8bff000000001e024984?xsec_token=ABGuGFIFvexu6PyktFbeJY_QUQPvDrrGTQkIIc2WeD7YA=&xsec_source=,今天的奶茶免单了吗？,1️⃣：库迪咖啡，11点-16点，某T，6000份免单，限时抢 先下先免 	 2️⃣：古茗，12点，小🍊🤫，1万张免单，对口令 限时抢 	 3️⃣：幸运咖，10点-15点，小🍊🤫，5000张免单 5000张新品一送一，限时抢 	 4️⃣：库迪咖啡，全天，x虹署，3000份饮品quan，搜索话题随机掉落 	 5️⃣：茶百道，全天，小🍊🤫，百份联名周边 5000份免单quan，集咔抽jiang 	 6️⃣：CoCo，全天，小🍊🤫，1万张招牌鲜芋系列 免单quan，邀好友获得抽jiang次数 	 7️⃣：喜茶，13点-14点，线下到店，指定饮品享半价 前88名限时1元，线下到店 	 8️⃣：益禾堂，11点，小🍊🤫，免单，限时积分眇 	 9️⃣：茉莉奶白，全天，D因jiSU，7w份免单，左上方虹包悬浮进，下拉找到【奶茶天天免单】 有3次机会，完成任务可获得抽jiang次数 	 1️⃣0️⃣：林里，全天，小🍊🤫，500张免单 5000张买一送一，登录刮咔 	 1️⃣1️⃣：瑞幸咖啡，全天，小🍊🤫，月咔/周咔/咖啡quan，抽jiang 	 1️⃣2️⃣：柠季，全天，某评，免费喝，报名免费试 	 1️⃣3️⃣：沪上阿姨，全天，小🍊🤫，指定饮品买1送1，限时限饮品 	 1️⃣4️⃣：挪瓦咖啡，全天，小🍊🤫，新品免单quan 唐诡联名冰箱贴等，qv用户 做任务 赚抽jiang机会 	 1️⃣5️⃣：益禾堂，全天，小🍊🤫，膨胀最高100元，直接领取膨胀 每周一次 	 1️⃣6️⃣：林里，全天，小🍊🤫，毛绒玩偶 100份免单等，积分抽 	 1️⃣7️⃣：农夫山泉，全天，小🍊🤫，马年典藏版玻璃瓶装天然矿泉水一套，随机抽  1️⃣8️⃣：益禾堂，11点，小🍊🤫，免单，限时积分眇,"一起喝奶荼, 一起实现奶茶自由, 奶茶, 攻略, 知识改变命运",4天前,上海,5,6,0
https://www.xiaohongshu.com/search_result/691c0be1000000001e03552b?xsec_token=ABaIOkv7CL8grjtpMONeQ-btd2AtDz4f1w1UxLQ6vdUf4=&xsec_source=,支付宝新活动！4元拿下瑞幸杨枝甘露！！,路径：从图3“食神卡”进去，可以暴涨1次，优惠额度随机的，运气好的话有5-6块，满5元可用 	 然后再去支付宝瑞幸小x序下单，支付的时候就会抵扣，优惠额度低的话，也可以买蜜雪~ 	 🎁今天还能去领个免费奶茶喝！ &美 Å 团ρρ 首页嗖：【免单惊喜336】 免费薅星巴克/喜茶/霸王茶姬等奶茶咖啡 还有麦当劳、古茗、沪上、库迪等大牌免单 	 &美 Å 团ρρ 首页嗖：【天天膨胀】 ➠免费薅奶茶小吃或者火锅等免单 咖啡冰城,"薅羊毛, 瑞幸, 蜜雪, 瑞幸咖啡, 蜜雪冰城, 奶茶",编辑于 11-20,广东,154,70,27
https://www.xiaohongshu.com/search_result/692ce5c2000000001e021930?xsec_token=ABgHzAqbQr_eApO0YrXI4s2zgE0agdmafhCDwUIUtu5cg=&xsec_source=,刷到都去领,贝果换小食,"薅羊毛, 贝果, 瑞幸, 互换",6天前,四川,140,33,943
https://www.xiaohongshu.com/search_result/69315c2b000000001e001055?xsec_token=ABp_RmYKeT3AG72g3U8f6UuYMjwyxitRzLK8hdWq_kDFM=&xsec_source=,瑞幸联名！疯狂动物城2,喝到它们俩的联名了 味道不错 不冲一下吗 @小红书创作助手@小红书成长笔记,"瑞幸, 疯狂动物城2, 尼克, 打卡一下, 小红书助手",3天前,河南,5,收藏,0
https://www.xiaohongshu.com/search_result/69317563000000001d03eeb4?xsec_token=ABp_RmYKeT3AG72g3U8f6UuWh2M9DiqA4Di1zWEZRjjcM=&xsec_source=,无标题,预计12月15日 瑞幸要忙疯了！ 它带着小黄人联名走来了！！ 联名,"瑞幸, 瑞幸联名, 这才是联名的正确打开方式, 小七卡皮, 冲啊瑞幸, 终于等到了小黄人",3天前,广西,3,收藏,6
https://www.xiaohongshu.com/search_result/6932e88b000000001e03a7c6?xsec_token=ABojgMZroluhB5yqYqIL_OA-7MvuaLYchr2ikazFolQSQ=&xsec_source=,联名周边,瑞幸小黄人联名是真？ 知道我扣扣搜搜花出去的钱了,联名,2天前,四川,2,收藏,10
https://www.xiaohongshu.com/search_result/692d5da6000000001f0080a9?xsec_token=ABOdQbz9-xhya0iQXPjlFQoVsKXzlLRDH384x-cLrphd0=&xsec_source=,瑞幸芝士贝果 又开始了 素去！！！,1咖啡1元贝果咖啡,"瑞幸贝果, 瑞幸, 贝果, 瑞幸咖啡1元贝果, 瑞幸咖啡, 芝士贝果, 蔓越莓贝果",编辑于 昨天 14:50,山西,38,8,49
https://www.xiaohongshu.com/search_result/692d5d21000000000d0341a2?xsec_token=ABOdQbz9-xhya0iQXPjlFQoT9mpN2Xn0qW7SlT-mTIseQ=&xsec_source=,招行app12月活动,瑞幸免费喝、麦当劳早餐免费吃 教程如图（12月必领权益-月月领消费补贴-四选一）,"一起褥羊毛, 免费喝咖啡, 免费早餐, 免单, 一起来省钱",编辑于 6天前,湖北,21,12,2
